"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.300220146E1,-8.335132091E-1,-5.523545954E0,1.778110213E0,5.862250430E0
3.301225446E1,-4.148701832E-2,-3.746358431E0,3.663233829E0,5.239866864E0
3.302230746E1,1.160516040E0,-1.278767937E0,7.584209415E0,7.778320986E0
3.303236046E1,3.280913633E0,1.884396806E0,1.273880249E1,1.328880862E1
3.304241346E1,3.665592888E0,4.240517151E0,1.147573024E1,1.277148940E1
3.305246646E1,2.796731140E0,6.082140990E0,7.072848186E0,9.738548432E0
3.306251946E1,2.507760573E0,7.952093419E0,4.404795259E0,9.430104672E0
3.307257246E1,2.396276244E0,9.605052168E0,3.206662180E0,1.040585649E1
3.308262546E1,2.170494198E0,1.089006142E1,2.808650397E0,1.145395128E1
3.309267846E1,1.721053521E0,1.186536647E1,2.535536309E0,1.225470893E1
3.310273146E1,1.150359792E0,1.237601317E1,2.388581747E0,1.265679076E1
3.311278446E1,5.999223160E-1,1.246960019E1,2.476666542E0,1.272732151E1
3.312283746E1,1.355218856E-1,1.241525266E1,2.729720002E0,1.271252281E1
3.313289046E1,-4.636342075E-1,1.232430975E1,2.916016971E0,1.267307076E1
3.314294346E1,-1.322606559E0,1.218561847E1,3.270255328E0,1.268594323E1
3.315299646E1,-2.704286076E0,1.184618526E1,3.482963001E0,1.264026502E1
3.316304946E1,-4.418435059E0,1.154537876E1,2.380366409E0,1.258906205E1
3.317310146E1,-5.617513633E0,1.097506941E1,4.786706150E-1,1.233846561E1
3.318315446E1,-6.142259138E0,1.014501037E1,-1.096716632E0,1.191013729E1
3.319320746E1,-6.184839731E0,9.391168621E0,-2.017118661E0,1.142431872E1
3.320326046E1,-5.712156665E0,9.164789574E0,-2.592298740E0,1.110594951E1
3.321331346E1,-4.460450227E0,9.794347588E0,-2.864243385E0,1.113681961E1
3.322336646E1,-3.167201953E0,1.051293823E1,-2.579648289E0,1.127863572E1
3.323341946E1,-2.419468933E0,1.083647871E1,-2.089591391E0,1.129820751E1
3.324347246E1,-1.509692755E0,1.093069840E1,-1.776282374E0,1.117651640E1
3.325352546E1,-6.196627718E-1,1.081878503E1,-1.346167037E0,1.091981031E1
3.326357846E1,1.614944318E-2,1.056513399E1,-9.981179577E-1,1.061218905E1
3.327363146E1,5.786360390E-1,1.027434143E1,-7.886151445E-1,1.032079577E1
3.328368446E1,9.965276612E-1,9.861704589E0,-7.280181098E-1,9.938626422E0
3.329373746E1,1.177323496E0,9.527213448E0,-7.985261750E-1,9.632836070E0
3.330379046E1,1.320120908E0,9.226420396E0,-1.030900957E0,9.377222900E0
3.331384346E1,1.451736177E0,8.813791158E0,-1.132532582E0,9.004059227E0
3.332389646E1,1.515965502E0,7.796772076E0,-6.888604760E-2,7.943081990E0
3.333394946E1,1.064607524E0,5.333752350E0,3.840789210E0,6.658375558E0
3.334400246E1,5.015850491E-1,4.696902273E0,1.422081438E0,4.933030928E0
3.335405546E1,-5.180813601E-1,-4.909626317E-1,-9.842366678E-1,1.215801966E0
3.336410846E1,-2.567239913E0,-1.181425946E1,2.008623644E-1,1.209164146E1
3.337416146E1,-3.853315115E0,-2.693705130E1,3.063562102E0,2.738317335E1
3.338421446E1,-3.444192160E0,-3.762134804E1,3.227612754E0,3.791629955E1
3.339426746E1,1.709047580E-1,-3.440180093E1,-3.564641733E-2,3.440224391E1
3.340432046E1,1.870896316E0,-2.677689373E1,-3.724965808E0,2.709940333E1
3.341437346E1,-5.456357060E-1,-2.065410582E1,-8.108585960E0,2.219547187E1
3.342442646E1,-3.053039453E0,-1.591382071E1,-9.907742057E0,1.899300114E1
3.343447946E1,-5.172339377E0,-1.480149552E1,-8.701678399E0,1.793199853E1
3.344453246E1,-6.121176417E0,-1.575274161E1,-5.071567293E0,1.764478574E1
3.345458546E1,-4.950821121E0,-1.536263293E1,-7.120622277E-1,1.615636571E1
3.346463846E1,-2.132640639E0,-1.450463355E1,2.797767559E0,1.492514837E1
3.347469146E1,8.720984736E-1,-1.412995801E1,5.055376353E0,1.503240164E1
3.348474446E1,2.584447391E0,-1.331563266E1,4.875163997E0,1.441362776E1
3.349479746E1,2.911664888E0,-1.199846313E1,2.883226955E0,1.267887643E1
3.350485046E1,2.869552072E0,-1.052833512E1,1.041240588E0,1.096195017E1
3.351490346E1,2.949955380E0,-8.939957700E0,1.348870790E-1,9.415055759E0
3.352495646E1,2.564248770E0,-7.333085536E0,-1.916487057E-2,7.768518682E0
3.353500946E1,1.395853168E0,-6.149393325E0,1.615515153E-1,6.307895309E0
3.354506246E1,8.640657149E-2,-5.153167527E0,3.604902005E-1,5.166483798E0
3.355511546E1,-9.511797264E-1,-3.665279769E0,7.169177556E-1,3.853957671E0
3.356516846E1,-1.526478211E0,-1.580612319E0,1.512648962E0,2.667691495E0
3.357522146E1,-1.693507142E0,6.892189103E-1,2.629132690E0,3.202394081E0
3.358527446E1,-1.616337637E0,2.998061593E0,3.616223384E0,4.967694861E0
3.359532746E1,-1.416881071E0,5.249852992E0,3.898593614E0,6.690854996E0
3.360538046E1,-1.185384833E0,7.307944847E0,3.604482175E0,8.234287270E0
3.361543346E1,-1.090080919E0,9.172404402E0,3.210258218E0,9.778907749E0
3.362548646E1,-1.346057548E0,1.085457701E1,2.775772673E0,1.128444181E1
3.363553908E1,-1.933222665E0,1.206660424E1,2.512695916E0,1.247613436E1
3.364559208E1,-2.607628970E0,1.266037145E1,2.262088931E0,1.312256760E1
3.365564508E1,-3.797345859E0,1.294786852E1,1.887394674E0,1.362458783E1
3.366569808E1,-4.993773597E0,1.329442714E1,1.041695502E0,1.423954695E1
3.367575108E1,-5.810992736E0,1.353489389E1,-3.644331973E-2,1.472964077E1
3.368580408E1,-6.025377975E0,1.341985343E1,-9.105775380E-1,1.473861585E1
3.369585708E1,-5.471097014E0,1.304029195E1,-1.608841506E0,1.423272594E1
3.370591008E1,-4.657320716E0,1.247958607E1,-1.819782150E0,1.344404373E1
3.371596308E1,-3.699488320E0,1.179725576E1,-1.585306463E0,1.246493698E1
3.372601608E1,-2.698194155E0,1.135584244E1,-1.134992505E0,1.172704639E1
3.373606908E1,-1.913194051E0,1.104774095E1,-6.143552542E-1,1.122899479E1
3.374612208E1,-1.265097878E0,1.077645353E1,-6.403757293E-2,1.085064626E1
3.375617508E1,-6.267357101E-1,1.065834679E1,5.390654091E-1,1.069035759E1
3.376622808E1,-1.334689099E-2,1.068328166E1,1.404937402E0,1.077527421E1
3.377628108E1,5.314391415E-1,1.091442677E1,2.516101334E0,1.121329145E1
3.378633408E1,1.007453257E0,1.109314107E1,3.029442430E0,1.154340774E1
3.379638708E1,1.168136570E0,1.067710934E1,2.657425028E0,1.106467869E1
3.380644008E1,2.504285719E-2,8.972407408E0,2.130852853E0,9.221998467E0
3.381649308E1,-8.931901114E-1,8.064201500E0,2.043662682E0,8.366940395E0
3.382654608E1,-1.270501143E0,7.840025684E0,2.181961026E0,8.236572698E0
3.383659908E1,-1.559518634E0,7.489441836E0,2.203088771E0,7.960994757E0
3.384665208E1,-1.918856202E0,6.725386752E0,3.118527684E0,7.657548629E0
3.385670508E1,-2.485951044E0,5.758923866E0,2.270394316E0,6.670820566E0
3.386675808E1,-2.952343383E0,5.151351382E0,-1.576037457E0,6.143016081E0
3.387681108E1,-2.901265031E0,4.543114069E0,-3.655207356E0,6.512892217E0
3.388686408E1,-2.905955082E0,2.978107969E0,-3.841416031E0,5.663053870E0
3.389691708E1,-3.894961031E0,-4.735462906E0,-2.284065691E0,6.543109845E0
3.390697008E1,-5.732429547E0,-1.770912408E1,-5.688241553E-1,1.862249675E1
3.391702308E1,-4.843021853E0,-2.569792807E1,-1.561515751E-1,2.615076961E1
3.392707608E1,-2.267746258E0,-3.080258944E1,5.698579431E-2,3.088600713E1
3.393712908E1,1.520989430E0,-3.333774568E1,-8.470201311E-1,3.338317149E1
3.394718208E1,5.892794698E0,-3.203073861E1,-2.318730324E0,3.265072366E1
3.395723508E1,8.557398938E0,-2.649952988E1,-2.962637406E0,2.800413150E1
3.396728808E1,8.077239622E0,-2.085814090E1,-3.875615811E0,2.270075416E1
3.397734108E1,6.793134931E0,-1.872544032E1,-5.370475203E0,2.063082164E1
3.398739408E1,5.519330696E0,-1.766258024E1,-6.219336550E0,1.952203625E1
3.399744708E1,3.798285799E0,-1.522579990E1,-5.870240818E0,1.675445268E1
3.400750008E1,1.675894013E0,-1.375874167E1,-4.739025030E0,1.464820642E1
3.401755308E1,8.658059925E-2,-1.337889719E1,-2.615191759E0,1.363237375E1
3.402760608E1,-6.749650797E-1,-1.291892597E1,2.637363231E-1,1.293923425E1
3.403765908E1,-7.247667655E-1,-1.135247210E1,2.547820140E0,1.165741383E1
3.404771208E1,-3.408064627E-1,-9.321736443E0,5.401171331E0,1.077884832E1
3.405776508E1,4.607598625E-1,-6.643964274E0,1.090240723E1,1.277564262E1
3.406781808E1,8.303842910E-1,-3.537285973E0,1.431355941E1,1.476752901E1
3.407787108E1,3.433973822E-2,-1.322199885E0,1.009151537E1,1.017782266E1
3.408792408E1,-8.155933935E-1,3.514433885E-1,5.002847307E0,5.081061524E0
3.409797708E1,-1.075325763E0,2.468633637E0,2.046051854E0,3.381834668E0
3.410803008E1,-8.772182956E-1,4.762698067E0,4.745331252E-1,4.866003134E0
3.411808308E1,-6.471399345E-1,7.053584535E0,-5.817055714E-1,7.107054682E0
3.412813608E1,-6.466075455E-1,9.073528571E0,-1.652409110E0,9.245403069E0
3.413818908E1,-1.093399506E0,1.069606367E1,-2.629049075E0,1.106856809E1
3.414824208E1,-1.800030694E0,1.175439099E1,-3.306721489E0,1.234261824E1
3.415829508E1,-2.386978733E0,1.203097014E1,-3.069684137E0,1.264376806E1
3.416834808E1,-3.422972322E0,1.233058732E1,-2.118022892E0,1.297097314E1
3.417840108E1,-4.798528927E0,1.289273512E1,-1.029792910E0,1.379525180E1
3.418845408E1,-6.397781877E0,1.352184992E1,8.231008530E-2,1.495923839E1
3.419850708E1,-7.902045931E0,1.399415175E1,5.590534945E-1,1.608076969E1
3.420856008E1,-8.731510309E0,1.410894545E1,1.283791280E-1,1.659271211E1
3.421861308E1,-8.566128831E0,1.382947778E1,-3.453950286E-1,1.627121128E1
3.422866608E1,-7.760297729E0,1.255843226E1,-4.960952811E-1,1.477100377E1
3.423871908E1,-7.175588443E0,1.117944246E1,-4.790085840E-1,1.329279702E1
3.424877208E1,-6.503129992E0,1.074762676E1,-3.434221780E-1,1.256662721E1
3.425882508E1,-5.353882560E0,1.088443406E1,7.851527888E-2,1.213017428E1
3.426887808E1,-4.021823684E0,1.098883610E1,6.083291503E-1,1.171749328E1
3.427893108E1,-2.870421553E0,1.091109970E1,1.068267589E0,1.133281131E1
3.428898408E1,-1.916232264E0,1.078030100E1,1.331359549E0,1.102992992E1
3.429903708E1,-1.103542671E0,1.056627069E1,1.382755405E0,1.071335126E1
3.430909008E1,-4.339648141E-1,1.019742248E1,1.289363676E0,1.028776989E1
3.431914208E1,5.730503401E-2,9.701312540E0,1.128819015E0,9.766933052E0
3.432919508E1,4.967061324E-1,9.145714202E0,9.185484624E-1,9.205136421E0
3.433924808E1,8.053984807E-1,8.798843921E0,7.896278822E-1,8.870841744E0
3.434930108E1,1.051880036E0,8.416301531E0,8.858748060E-1,8.527916348E0
3.435935408E1,1.316903185E0,7.698693804E0,1.671121954E0,7.987287955E0
3.436940708E1,1.411563905E0,6.380450730E0,3.763165668E0,7.540827542E0
3.437946008E1,1.171490752E0,5.188989324E0,3.938300886E0,6.618777429E0
3.438951308E1,9.322031727E-1,5.284400096E0,1.157070422E-1,5.367240934E0
3.439956608E1,1.150778233E0,3.452542861E0,-1.821077893E0,4.069479996E0
3.440961908E1,-9.135558173E-2,-5.255752248E0,-1.251479566E0,5.403469130E0
3.441967208E1,-1.598732255E0,-1.774791568E1,-8.011211693E-1,1.783777595E1
3.442972508E1,-1.791363074E0,-3.100392544E1,-4.858001250E-1,3.105943297E1
3.443977808E1,-4.184923871E-1,-3.855163771E1,-5.431127787E-1,3.855773434E1
3.444983108E1,2.685574694E0,-3.703451212E1,-1.986286293E0,3.718484547E1
3.445988408E1,3.251278775E0,-3.054647203E1,-5.790315228E0,3.125996670E1
3.446993708E1,1.800414125E0,-2.112644624E1,-7.740753996E0,2.257182965E1
3.447999008E1,9.471933872E-1,-1.604132860E1,-6.791511160E0,1.744551583E1
3.449004308E1,-1.020023528E0,-1.678605806E1,-4.421664476E0,1.738859712E1
3.450009608E1,-3.448180546E0,-1.771279379E1,-2.306711372E0,1.819213924E1
3.451014908E1,-4.303140246E0,-1.590216370E1,-1.725817760E-1,1.647499957E1
3.452020208E1,-4.108115431E0,-1.420724650E1,2.172117823E0,1.494792833E1
3.453025508E1,-2.877497853E0,-1.222012172E1,4.276945889E0,1.326286677E1
3.454030808E1,-1.151261213E0,-1.053628149E1,5.761550435E0,1.206375121E1
3.455036108E1,2.545596298E-1,-9.489722271E0,5.736525521E0,1.109176967E1
3.456041408E1,6.735306846E-1,-8.170011545E0,4.242249681E0,9.230352896E0
3.457046708E1,5.279575266E-1,-6.320422044E0,2.670978874E0,6.881903960E0
3.458052008E1,2.951761439E-1,-4.296776136E0,1.624051284E0,4.602929143E0
3.459057308E1,4.066192868E-1,-2.077861876E0,1.009280877E0,2.345527043E0
3.460062608E1,7.073240827E-1,3.027466071E-1,6.391299069E-1,1.000224927E0
3.461067908E1,9.800890915E-1,2.673672101E0,4.393434119E-1,2.881339926E0
3.462073208E1,1.160785451E0,5.056061062E0,1.749007452E-1,5.190545886E0
3.463078508E1,1.162182716E0,7.232808711E0,-9.682052652E-2,7.326224453E0
3.464083808E1,9.770428383E-1,9.200161720E0,-3.013175476E-1,9.256801858E0
3.465089108E1,4.348722654E-1,1.070244649E1,-6.150978506E-1,1.072892446E1
3.466094408E1,-4.562282704E-2,1.166584076E1,-7.415544140E-1,1.168947497E1
3.467099708E1,-3.278833486E-1,1.188519087E1,-2.914778531E-1,1.189328503E1
3.468105008E1,-8.614575644E-1,1.199951797E1,5.525069153E-1,1.204308119E1
3.469110308E1,-1.756376405E0,1.234806348E1,1.594110031E0,1.257381074E1
3.470115608E1,-3.293047775E0,1.293235819E1,2.221906865E0,1.352874430E1
3.471120908E1,-5.129476948E0,1.354882897E1,2.085933373E0,1.463671474E1
3.472126208E1,-6.851386063E0,1.401999644E1,1.285364181E0,1.565739289E1
3.473131508E1,-8.312168468E0,1.427681668E1,3.618444157E-1,1.652424190E1
3.474136808E1,-8.878501124E0,1.405592290E1,-4.449251640E-1,1.663113674E1
3.475142108E1,-8.489394066E0,1.290045462E1,-1.211365328E0,1.549060834E1
3.476147408E1,-7.624877969E0,1.154230546E1,-1.499585112E0,1.391446496E1
3.477152708E1,-5.956776686E0,1.098842679E1,-1.567035084E0,1.259699610E1
3.478158008E1,-4.288835910E0,1.073346012E1,-1.368163093E0,1.163929336E1
3.479163308E1,-3.117208552E0,1.048933770E1,-1.038405858E0,1.099188252E1
3.480168608E1,-2.143567916E0,1.029630474E1,-6.865531647E-1,1.053945587E1
3.481173908E1,-1.270240650E0,1.010183336E1,-2.821345872E-1,1.018529079E1
3.482179208E1,-4.086603671E-1,9.879130461E0,1.784371595E-1,9.889189137E0
3.483184508E1,3.217477921E-1,9.547835408E0,5.203659403E-1,9.567416754E0
3.484189808E1,7.651308992E-1,9.177293844E0,5.300425341E-1,9.224374921E0
3.485195108E1,9.019197851E-1,8.816234125E0,2.097641838E-1,8.864730366E0
3.486200408E1,1.032428396E0,8.598458671E0,-2.475523996E-1,8.663756812E0
3.487205708E1,1.321512837E0,8.416883914E0,-2.395937544E-1,8.523364134E0
3.488211008E1,1.667296706E0,7.568165240E0,1.565230633E0,7.906133716E0
3.489216308E1,2.268215351E0,4.343363827E0,1.119822255E1,1.222333009E1
3.490221608E1,1.687480856E0,2.273222614E0,1.261209684E1,1.292594752E1
3.491226908E1,1.147928739E0,4.056224608E0,-4.800131357E-1,4.242771626E0
3.492232208E1,7.131104873E-1,-1.900725156E0,-2.202052644E0,2.995049003E0
3.493237508E1,-2.251550494E0,-1.497868253E1,-9.410695982E-1,1.517616625E1
3.494242808E1,-3.282678323E0,-2.982594538E1,1.330711677E0,3.003554208E1
3.495248108E1,-1.713022956E0,-3.943159221E1,1.040551202E0,3.948249813E1
3.496253408E1,3.269677039E0,-3.236179393E1,-3.238288162E-1,3.252816256E1
3.497258708E1,6.238017819E0,-2.539685728E1,-2.339711303E0,2.625618927E1
3.498264008E1,6.158555328E0,-1.971594579E1,-6.686610941E0,2.171075973E1
3.499269308E1,6.157616265E0,-1.493771811E1,-8.366013722E0,1.819455539E1
3.500274608E1,4.288572200E0,-1.612546887E1,-7.733128642E0,1.839086394E1
3.501279908E1,5.914866476E-1,-1.781831147E1,-6.608144231E0,1.901340712E1
3.502285208E1,-1.485580738E0,-1.499257434E1,-5.554083622E0,1.605715045E1
3.503290508E1,-2.456387229E0,-1.208542643E1,-4.447887484E0,1.311011340E1
3.504295808E1,-3.312224303E0,-1.048969204E1,-3.466337028E0,1.153342800E1
3.505301108E1,-3.604296234E0,-9.408260617E0,-2.979374476E0,1.050633102E1
3.506306408E1,-4.326681721E0,-9.580796748E0,-2.813497739E0,1.088244506E1
3.507311708E1,-4.759837901E0,-1.002706736E1,-1.754624287E0,1.123729696E1
3.508317008E1,-4.223566073E0,-9.352791590E0,1.886580741E-1,1.026395697E1
3.509322308E1,-3.901905477E0,-8.221805597E0,2.522609285E0,9.443861034E0
3.510327608E1,-3.920833791E0,-6.612668222E0,5.537252412E0,9.474253686E0
3.511332908E1,-3.651489696E0,-4.263695514E0,8.855520397E0,1.048488044E1
3.512338208E1,-3.072034133E0,-1.758384631E0,9.537064837E0,1.017275361E1
3.513343508E1,-2.371487266E0,2.461449748E-1,7.107697592E0,7.496926321E0
3.514348808E1,-1.477829816E0,2.216450828E0,4.641495227E0,5.351645838E0
3.515354108E1,-3.613824856E-1,4.256651958E0,3.295001915E0,5.395064486E0
3.516359408E1,5.027422131E-1,6.377652837E0,2.683514135E0,6.937467373E0
3.517364708E1,1.034386263E0,8.456153229E0,2.626158797E0,8.914773828E0
3.518370008E1,1.215814036E0,1.023705256E1,3.173174007E0,1.078630995E1
3.519375308E1,9.351030993E-1,1.159496315E1,4.025613849E0,1.230947420E1
3.520380608E1,4.289168032E-1,1.252982534E1,4.588969688E0,1.335062304E1
3.521385908E1,-1.595781325E-2,1.299641561E1,4.596685674E0,1.378537604E1
3.522391208E1,-5.013099742E-1,1.295626278E1,4.305589060E0,1.366214310E1
3.523396508E1,-1.229830543E0,1.278279811E1,3.484699624E0,1.330622194E1
3.524401808E1,-2.090098199E0,1.280799844E1,2.199219668E0,1.316244285E1
3.525407008E1,-3.057779498E0,1.287014031E1,7.113406813E-1,1.324751043E1
3.526412308E1,-3.916580234E0,1.273741086E1,-8.804023969E-1,1.335501196E1
3.527417608E1,-4.571191522E0,1.209889023E1,-2.359420513E0,1.314708340E1
3.528422908E1,-4.563274976E0,1.089280143E1,-3.403384734E0,1.229063176E1
3.529428208E1,-3.643384286E0,1.003973593E1,-3.517651023E0,1.124475057E1
3.530433508E1,-2.406103367E0,9.877969204E0,-2.981518650E0,1.059495458E1
3.531438808E1,-1.560203343E0,1.019988298E1,-2.649162328E0,1.065316424E1
3.532444108E1,-9.922671606E-1,1.043354474E1,-2.428260368E0,1.075824792E1
3.533449408E1,-4.872987664E-1,1.059384616E1,-2.212290534E0,1.083334048E1
3.534454708E1,1.338947060E-2,1.066633643E1,-2.049733261E0,1.086150627E1
3.535460008E1,5.002707412E-1,1.053851746E1,-1.884740038E0,1.071740949E1
3.536465308E1,1.006932708E0,1.032156354E1,-1.696111200E0,1.050834814E1
3.537470608E1,1.445169315E0,9.933129498E0,-1.492055653E0,1.014799517E1
3.538475908E1,1.657282618E0,9.483499664E0,-1.366217725E0,9.723677413E0
3.539481208E1,1.635760041E0,9.110675932E0,-1.474974766E0,9.373135943E0
3.540486508E1,1.513669301E0,8.723796662E0,-1.637147877E0,9.004225459E0
3.541491808E1,1.352902007E0,7.531256445E0,-6.880857199E-1,7.682683739E0
3.542497108E1,7.015842365E-1,5.165719745E0,1.831459039E0,5.525497546E0
3.543502408E1,3.437161468E-2,3.497757626E0,7.823328960E-1,3.584345767E0
3.544507708E1,-1.526248416E0,-3.791741011E0,3.796141040E-1,4.104977586E0
3.545513008E1,-3.706234545E0,-1.705045511E1,3.929723021E0,1.788566233E1
3.546518308E1,-5.474089619E0,-3.382045204E1,7.721749960E0,3.511999510E1
3.547523608E1,-3.740116821E0,-4.179724000E1,3.229364580E0,4.208831835E1
3.548528908E1,-5.744309042E-1,-3.840814703E1,-2.526786536E0,3.849545921E1
3.549534208E1,1.785801933E0,-2.731821959E1,-5.954119712E0,2.801652641E1
3.550539508E1,1.567420708E0,-1.648468321E1,-7.973301855E0,1.837865965E1
3.551544808E1,1.071856025E0,-1.136736613E1,-7.557308714E0,1.369228991E1
3.552550108E1,1.837242374E0,-1.018185485E1,-5.533992004E0,1.173331561E1
3.553555408E1,1.162169048E0,-1.310826700E1,-3.938513725E0,1.373641842E1
3.554560708E1,-1.518678318E-1,-1.599132789E1,-3.345961568E0,1.633833194E1
3.555566008E1,-9.781853843E-1,-1.589930675E1,-2.774210297E0,1.616913865E1
3.556571308E1,-2.381407506E0,-1.500260466E1,-1.905435673E0,1.530947201E1
3.557576608E1,-3.062198239E0,-1.366983593E1,-6.905188195E-1,1.402562971E1
3.558581908E1,-3.224943208E0,-1.205565942E1,8.868461017E-1,1.251102229E1
3.559587208E1,-3.090407839E0,-1.041184923E1,3.394791666E0,1.137900854E1
3.560592508E1,-1.668801925E0,-8.001783058E0,1.146158933E1,1.407769377E1
3.561597808E1,5.944273585E-1,-4.688339610E0,2.081005574E1,2.133992249E1
3.562603108E1,-6.113009611E-1,-2.344898953E0,1.346639493E1,1.368269097E1
3.563608450E1,-1.914598552E0,-9.329618490E-1,4.626594182E0,5.093277840E0
3.564613750E1,-1.410762106E0,9.477096963E-1,1.462814312E0,2.242371312E0
3.565619050E1,-3.975469663E-1,3.312355281E0,1.191873050E-1,3.338255040E0
3.566624350E1,4.304178565E-1,5.868722881E0,-4.173718413E-1,5.899268348E0
3.567629650E1,7.943592299E-1,8.171801963E0,-9.083568386E-1,8.260415610E0
3.568634950E1,6.524315916E-1,9.864596622E0,-1.364686339E0,9.979894904E0
3.569640250E1,8.980994336E-2,1.092108792E1,-1.719020591E0,1.105591511E1
3.570645550E1,-4.434586458E-1,1.153363171E1,-2.009069384E0,1.171570210E1
3.571650850E1,-8.016307542E-1,1.166704996E1,-1.855620904E0,1.184086127E1
3.572656150E1,-1.546382572E0,1.188546686E1,-1.616207829E0,1.209412044E1
3.573661450E1,-2.753036067E0,1.228522930E1,-1.615832437E0,1.269318640E1
3.574666750E1,-3.574320190E0,1.245029152E1,-1.778213124E0,1.307469180E1
3.575672050E1,-4.003116102E0,1.238135752E1,-2.034404200E0,1.317048796E1
3.576677350E1,-4.188614341E0,1.229909889E1,-2.232394431E0,1.318316762E1
3.577682650E1,-4.241945041E0,1.222978132E1,-2.171828971E0,1.312549008E1
3.578687950E1,-4.059563368E0,1.210269910E1,-1.869525583E0,1.290156991E1
3.579693250E1,-3.712985155E0,1.196696301E1,-1.369079937E0,1.260431840E1
3.580698550E1,-3.106326591E0,1.171875221E1,-7.403896487E-1,1.214605266E1
3.581703850E1,-2.387592983E0,1.154946363E1,1.010117833E-1,1.179410504E1
3.582709150E1,-1.764411503E0,1.168501027E1,1.318376391E0,1.189078338E1
3.583714450E1,-1.394666475E0,1.200321809E1,2.430570602E0,1.232598931E1
3.584719750E1,-1.461540788E0,1.224057294E1,2.643288800E0,1.260772395E1
3.585725050E1,-1.833336434E0,1.240952941E1,2.260772138E0,1.274631842E1
3.586730350E1,-2.552927098E0,1.166744874E1,2.248505849E0,1.215329484E1
3.587735650E1,-3.394684078E0,9.727213951E0,2.669111273E0,1.064268416E1
3.588740950E1,-3.410274801E0,8.283770295E0,3.221476686E0,9.519912634E0
3.589746250E1,-2.667755012E0,7.390287677E0,2.918944087E0,8.381736296E0
3.590751550E1,-1.641229088E0,6.534103863E0,2.965277424E0,7.360775530E0
3.591756850E1,-7.642996444E-1,4.881633942E0,6.538206269E0,8.195281881E0
3.592762150E1,-2.169897343E-1,3.266817750E0,8.810506777E0,9.399160198E0
3.593767450E1,-2.697457259E-1,2.489464928E0,5.502828684E0,6.045768926E0
3.594772750E1,1.909422889E-2,3.248901297E0,-1.859802248E0,3.743606367E0
3.595778050E1,6.045256461E-1,4.158542696E0,-5.755203867E0,7.126099926E0
3.596783350E1,1.597271474E0,4.051625188E0,-6.111992780E0,7.504891643E0
3.597788650E1,2.537945947E0,2.845346938E0,-4.781151295E0,6.115274036E0
3.598793950E1,1.862539622E0,-6.291944935E0,-2.965689068E0,7.200898316E0
3.599799250E1,1.365737084E-1,-2.199277906E1,-2.034327602E0,2.208708836E1
3.600804550E1,9.351232722E-2,-3.838950845E1,-3.591252265E0,3.855723274E1
3.601809850E1,-1.305520995E-1,-4.987731085E1,-5.006785991E0,5.012814666E1
3.602815150E1,-1.323715630E0,-5.183718059E1,-6.169856241E0,5.221984911E1
3.603820450E1,-1.713152325E-1,-4.271743270E1,-6.253962007E0,4.317314497E1
3.604825750E1,2.606193771E0,-2.483849496E1,-4.738139761E0,2.542032742E1
3.605831050E1,2.830261414E0,-1.481745608E1,-2.976439759E0,1.537616916E1
3.606836350E1,1.053688141E0,-9.398102249E0,-1.379705497E0,9.557100598E0
3.607841550E1,-1.527857277E0,-6.823091387E0,1.134123609E0,7.083442686E0
3.608846850E1,-4.431807057E0,-7.208448041E0,5.975901175E0,1.035924861E1
3.609852150E1,-4.967040128E0,-8.631628171E0,1.564858867E1,1.854871478E1
3.610857450E1,-2.419527551E0,-8.836399418E0,1.809992741E1,2.028653348E1
3.611862750E1,-2.099257423E0,-7.352243353E0,7.805139441E0,1.092623292E1
3.612868050E1,-1.553372480E0,-6.031107076E0,2.138724375E0,6.584934364E0
3.613873350E1,-6.844229510E-1,-4.627344965E0,9.297319201E-1,4.769188363E0
3.614878650E1,-3.949990420E-1,-2.930886440E0,5.748796050E-1,3.012740634E0
3.615883950E1,-3.488496001E-1,-1.104294623E0,6.215987849E-1,1.314362092E0
3.616889250E1,-3.556245131E-1,1.096695582E0,3.858940502E-1,1.215781317E0
3.617894550E1,-3.764629664E-1,3.438486155E0,-6.140393218E-2,3.459578275E0
3.618899850E1,-3.038103618E-1,5.896459733E0,-6.296691120E-1,5.937762315E0
3.619905150E1,-3.908580439E-1,8.374131997E0,-1.176434062E0,8.465391533E0
3.620910450E1,-9.277220859E-1,1.032886788E1,-1.667493757E0,1.050365248E1
3.621915750E1,-1.622839887E0,1.167643358E1,-2.270800112E0,1.200538394E1
3.622921050E1,-1.988079927E0,1.235087014E1,-2.148106817E0,1.269294363E1
3.623926350E1,-2.967492642E0,1.271383956E1,-1.363637348E0,1.312658508E1
3.624931650E1,-4.124128908E0,1.314547166E1,-9.156996989E-1,1.380762001E1
3.625936950E1,-4.885524679E0,1.337541810E1,-8.142926073E-1,1.426300225E1
3.626942250E1,-5.338789726E0,1.345223999E1,-9.790227056E-1,1.450599606E1
3.627947550E1,-5.626280363E0,1.352168386E1,-7.712337112E-1,1.466580262E1
3.628952850E1,-5.369391130E0,1.346442792E1,-1.751954265E-1,1.449661594E1
3.629958150E1,-4.579048718E0,1.319334165E1,4.315666516E-1,1.397205070E1
3.630963450E1,-3.250091790E0,1.278810271E1,8.373668897E-1,1.322118946E1
